scene_id,range,gt_distance_m,label_a,object_id_a,label_b,object_id_b,cx_a,cy_a,cz_a,cx_b,cy_b,cz_b,query
scene0181_00,short,0.3184,chair,1,table,23,2.7309477883182387,3.4831943735500794,0.5884828233201818,2.5903488306049183,3.2437049092800767,0.7442905485475282,What is the distance between the chair (object 1) and the table (object 23)?
scene0181_00,medium,1.9052,door,22,window,42,6.174848051100413,0.8470452481494961,1.7314123452615366,6.964136447645953,2.551636932778573,1.4133587831675993,What is the distance between the door (object 22) and the window (object 42)?
scene0181_00,medium,2.7585,chair,3,window,31,1.8558069305371034,3.520459897980705,0.5201043955223746,1.4312259195691945,6.027913623643153,1.588584641480523,What is the distance between the chair (object 3) and the window (object 31)?
scene0181_00,medium,2.4986,chair,1,sink,25,2.7309477883182387,3.4831943735500794,0.5884828233201818,1.673078268198248,5.707861073095629,1.0064537487988663,What is the distance between the chair (object 1) and the sink (object 25)?
scene0181_00,long,3.4176,chair,4,window,31,2.4240443199090986,2.9343288116251185,0.5285396120638611,1.4312259195691945,6.027913623643153,1.588584641480523,What is the distance between the chair (object 4) and the window (object 31)?
scene0181_00,long,6.1744,sink,25,window,42,1.673078268198248,5.707861073095629,1.0064537487988663,6.964136447645953,2.551636932778573,1.4133587831675993,What is the distance between the sink (object 25) and the window (object 42)?
scene0207_00,short,1.4682,door,5,sink,57,5.851370135413275,4.838972185500944,0.5687256418597517,5.3715735618104326,6.201020936763033,0.8336382797423829,What is the distance between the door (object 5) and the sink (object 57)?
scene0207_00,short,1.1592,nightstand,0,bed,7,2.5310239115009403,2.8007409046154095,0.3259254069210303,2.943714316181164,3.8493504027673318,0.59778724232776,What is the distance between the nightstand (object 0) and the bed (object 7)?
scene0207_00,short,1.0757,chair,11,desk,14,4.159720836799802,1.6928678459772781,0.4530129157094628,3.6682314132751364,2.6427505354175285,0.5678816154011794,What is the distance between the chair (object 11) and the desk (object 14)?
scene0207_00,short,1.4077,bed,7,desk,14,2.943714316181164,3.8493504027673318,0.59778724232776,3.6682314132751364,2.6427505354175285,0.5678816154011794,What is the distance between the bed (object 7) and the desk (object 14)?
scene0207_00,short,0.8596,refrigerator,6,door,50,8.488454337218132,3.681731749818561,0.7707518731872391,8.602224839068985,4.532631279888023,0.7270156054557171,What is the distance between the refrigerator (object 6) and the door (object 50)?
scene0207_00,medium,2.2698,toilet,18,table,53,6.088573992500358,6.348276900848304,0.42017855063525134,7.671541906223445,4.723587046188202,0.5010231161964207,What is the distance between the toilet (object 18) and the table (object 53)?
scene0207_00,medium,2.8869,door,5,refrigerator,6,5.851370135413275,4.838972185500944,0.5687256418597517,8.488454337218132,3.681731749818561,0.7707518731872391,What is the distance between the door (object 5) and the refrigerator (object 6)?
scene0207_00,medium,1.696,door,20,sink,57,4.304461343064844,4.989702563759966,1.3536587330341796,5.3715735618104326,6.201020936763033,0.8336382797423829,What is the distance between the door (object 20) and the sink (object 57)?
scene0207_00,long,4.4436,door,5,window,13,5.851370135413275,4.838972185500944,0.5687256418597517,2.0225281328260087,2.7146527669911804,1.3257035405767688,What is the distance between the door (object 5) and the window (object 13)?
scene0207_00,long,6.0386,nightstand,0,refrigerator,6,2.5310239115009403,2.8007409046154095,0.3259254069210303,8.488454337218132,3.681731749818561,0.7707518731872391,What is the distance between the nightstand (object 0) and the refrigerator (object 6)?
scene0222_00,short,0.9858,nightstand,18,pillow,20,3.3897334850522545,3.566915905791772,0.6290392730263019,2.452346371351475,3.546239362433668,0.9334408495304574,What is the distance between the nightstand (object 18) and the pillow (object 20)?
scene0222_00,short,1.47,window,28,window,29,5.527511777094761,0.06135819258142699,1.4233868651382826,4.057997564797564,0.09956412581825039,1.420451276367489,What is the distance between the window (object 28) and the window (object 29)?
scene0222_00,short,1.0445,bed,5,window,28,5.653376431807565,0.8206606872831408,0.7172117085919869,5.527511777094761,0.06135819258142699,1.4233868651382826,What is the distance between the bed (object 5) and the window (object 28)?
scene0222_00,short,1.4316,bed,0,nightstand,18,2.5710218837164005,2.4076515157259935,0.8169780824967551,3.3897334850522545,3.566915905791772,0.6290392730263019,What is the distance between the bed (object 0) and the nightstand (object 18)?
scene0222_00,short,1.4702,chair,6,desk,14,3.469329178684193,1.5859297443529055,0.4537791441679565,4.448451125226522,2.574741137854752,0.9280469277250323,What is the distance between the chair (object 6) and the desk (object 14)?
scene0222_00,medium,2.9739,desk,13,pillow,19,3.7135060459400377,0.8058917892480782,0.597156962651373,6.659042857517706,0.604940553970426,0.9543807739595015,What is the distance between the desk (object 13) and the pillow (object 19)?
scene0222_00,medium,1.8881,bed,0,desk,14,2.5710218837164005,2.4076515157259935,0.8169780824967551,4.448451125226522,2.574741137854752,0.9280469277250323,What is the distance between the bed (object 0) and the desk (object 14)?
scene0222_00,medium,2.7797,desk,14,window,28,4.448451125226522,2.574741137854752,0.9280469277250323,5.527511777094761,0.06135819258142699,1.4233868651382826,What is the distance between the desk (object 14) and the window (object 28)?
scene0222_00,long,3.56,bed,5,nightstand,18,5.653376431807565,0.8206606872831408,0.7172117085919869,3.3897334850522545,3.566915905791772,0.6290392730263019,What is the distance between the bed (object 5) and the nightstand (object 18)?
scene0222_00,long,4.2098,bed,5,pillow,20,5.653376431807565,0.8206606872831408,0.7172117085919869,2.452346371351475,3.546239362433668,0.9334408495304574,What is the distance between the bed (object 5) and the pillow (object 20)?
